UnixTime,Row,Segment,Timestamp,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,Participant
1680003244.566543,11948,BlankScreen1,2023-03-28 17:04:04.566543,668.0,516.0,693.0,566.0,-1.0,-1.0,99574.89400000004,583.4521484375,579.9642333984375,0.587437093257904,0.4901110529899597,0.4275166392326355,0.489486426115036,0.0,0.0,1
1680003244.5746613,11949,BlankScreen1,2023-03-28 17:04:04.574661,675.0,514.0,692.0,574.0,-1.0,-1.0,99583.01,583.5429077148438,579.822998046875,0.5876005291938781,0.4901094734668731,0.4276585578918457,0.4894414544105529,0.0,0.0,1
1680003244.583063,11950,BlankScreen1,2023-03-28 17:04:04.583063,663.0,510.0,697.0,565.0,2.6455535888671875,3.068832397460937,99591.412,583.6402587890625,579.73681640625,0.5875221490859985,0.4900433421134948,0.4276036620140075,0.4895026683807373,0.0,0.0,1
1680003244.591331,11951,BlankScreen1,2023-03-28 17:04:04.591331,659.0,518.0,683.0,580.0,-1.0,-1.0,99599.68099999998,583.608154296875,579.5816040039064,0.5874142050743103,0.4900667965412139,0.4275524318218231,0.4894756078720092,0.0,0.0,1
1680003244.5996673,11952,BlankScreen1,2023-03-28 17:04:04.599667,656.0,547.0,683.0,578.0,-1.0,-1.0,99608.017,583.6284790039064,579.5330810546875,0.5874918699264526,0.4900084733963012,0.4276702404022216,0.4895043969154357,0.0,0.0,1
1680003244.6079814,11953,BlankScreen1,2023-03-28 17:04:04.607981,658.0,543.0,685.0,556.0,2.803085327148437,3.00823974609375,99616.332,583.6705932617188,579.5267944335938,0.5875913500785827,0.4901339411735534,0.4276109933853149,0.4894842505455017,0.0,0.0,1
1680003244.616311,11954,BlankScreen1,2023-03-28 17:04:04.616311,646.0,531.0,693.0,560.0,-1.0,-1.0,99624.66000000005,583.6007080078125,579.4369506835938,0.5874466300010681,0.4901243150234222,0.4275586307048797,0.4895103871822357,0.0,0.0,1
1680003244.6246877,11955,BlankScreen1,2023-03-28 17:04:04.624688,646.0,534.0,695.0,553.0,-1.0,-1.0,99633.034,583.592529296875,579.4562377929688,0.5874956250190734,0.4900112748146057,0.4276583790779113,0.4895017147064209,0.0,0.0,1
1680003244.6329756,11956,BlankScreen1,2023-03-28 17:04:04.632976,638.0,530.0,696.0,552.0,2.45501708984375,3.042236328125,99641.326,583.6207275390625,579.505859375,0.5875746011734008,0.4901302456855773,0.4275962114334106,0.489485740661621,0.0,0.0,1
1680003244.6413124,11957,BlankScreen1,2023-03-28 17:04:04.641312,655.0,555.0,680.0,540.0,-1.0,-1.0,99649.662,583.5527954101562,579.4619750976562,0.5873368382453918,0.4900675415992736,0.4275310933589935,0.4895436465740203,0.0,0.0,1
1680003244.6496484,11958,BlankScreen1,2023-03-28 17:04:04.649648,654.0,552.0,686.0,557.0,-1.0,-1.0,99657.999,583.5588989257812,579.5167236328125,0.5874874591827391,0.4900064766407012,0.4276274442672729,0.4894584119319915,0.0,0.0,1
1680003244.6579754,11959,BlankScreen1,2023-03-28 17:04:04.657975,653.0,551.0,701.0,549.0,2.7178192138671875,3.044464111328125,99666.32400000002,583.6400756835938,579.588623046875,0.587245762348175,0.4900527596473693,0.4273774325847625,0.4895458817481994,0.0,0.0,1
1680003244.6664376,11960,BlankScreen1,2023-03-28 17:04:04.666438,718.0,535.0,753.0,558.0,-1.0,-1.0,99674.787,583.6322021484375,579.5534057617188,0.5868993997573853,0.4901943802833557,0.4270127415657043,0.4896151721477508,0.0,0.0,1
1680003244.6749077,11961,BlankScreen1,2023-03-28 17:04:04.674908,786.0,541.0,849.0,564.0,-1.0,-1.0,99683.25800000005,583.7188110351562,579.6146850585938,0.5867145061492919,0.4900397658348083,0.4268911182880401,0.4895012974739074,0.0,0.0,1
1680003244.6830783,11962,BlankScreen1,2023-03-28 17:04:04.683079,-1.0,-1.0,848.0,564.0,-1.0,3.0030670166015625,99691.428,-1.0,579.6904296875,-1.0,-1.0,0.4267423748970031,0.4896282255649566,4.0,0.0,1
1680003244.6913002,11963,BlankScreen1,2023-03-28 17:04:04.691300,830.0,557.0,859.0,564.0,-1.0,-1.0,99699.651,583.8441162109375,579.6570434570312,0.5865176916122437,0.4901202619075775,0.4267077445983886,0.4896357953548431,0.0,0.0,1
1680003244.699651,11964,BlankScreen1,2023-03-28 17:04:04.699651,834.0,558.0,871.0,559.0,-1.0,-1.0,99708.0,583.9917602539064,579.7196655273438,0.5866110324859619,0.4900242686271667,0.4268099963665008,0.4895893931388855,0.0,0.0,1
1680003244.7079773,11965,BlankScreen1,2023-03-28 17:04:04.707977,823.0,556.0,871.0,559.0,2.7521514892578125,2.9790191650390625,99716.327,584.1668090820312,579.7942504882812,0.5865005850791931,0.4900451302528381,0.4267423748970031,0.4896238148212432,0.0,0.0,1
1680003244.716297,11966,BlankScreen1,2023-03-28 17:04:04.716297,830.0,553.0,869.0,559.0,-1.0,-1.0,99724.647,584.2752685546875,579.7603149414064,0.5864907503128051,0.4901342391967773,0.426702082157135,0.489623874425888,0.0,0.0,1
1680003244.7246883,11967,BlankScreen1,2023-03-28 17:04:04.724689,832.0,549.0,860.0,552.0,-1.0,-1.0,99733.038,584.4885864257812,579.8212280273438,0.5865787863731384,0.49002406001091,0.4267929792404174,0.4896101951599121,0.0,0.0,1
1680003244.7329774,11968,BlankScreen1,2023-03-28 17:04:04.732977,844.0,560.0,863.0,547.0,2.9459991455078125,2.95904541015625,99741.32799999998,584.7807006835938,579.9063110351562,0.5864807367324829,0.4900447130203247,0.4267283678054809,0.4896312654018402,0.0,0.0,1
1680003244.7413025,11969,BlankScreen1,2023-03-28 17:04:04.741302,838.0,560.0,856.0,542.0,-1.0,-1.0,99749.653,584.9610595703125,579.8809204101562,0.5864748358726501,0.490134447813034,0.4267029464244842,0.489617496728897,0.0,0.0,1
1680003244.750911,11970,BlankScreen1,2023-03-28 17:04:04.750911,846.0,540.0,874.0,534.0,-1.0,-1.0,99759.26,585.2041625976562,579.9552001953125,0.5865986347198486,0.4900557398796081,0.4267925024032592,0.4896111786365509,0.0,0.0,1
1680003244.7579749,11971,BlankScreen1,2023-03-28 17:04:04.757975,-1.0,-1.0,852.0,544.0,-1.0,2.9900665283203125,99766.325,-1.0,580.0548706054688,-1.0,-1.0,0.4267374575138092,0.4896275401115417,4.0,0.0,1
1680003244.7663882,11972,BlankScreen1,2023-03-28 17:04:04.766388,828.0,543.0,874.0,548.0,-1.0,-1.0,99774.738,585.5429077148438,580.060546875,0.5864584445953369,0.490136444568634,0.4267095327377319,0.4896263480186462,0.0,0.0,1
1680003244.774698,11973,BlankScreen1,2023-03-28 17:04:04.774698,827.0,544.0,857.0,554.0,-1.0,-1.0,99783.048,585.7110595703125,580.1788330078125,0.586588978767395,0.4900478720664978,0.4268116056919097,0.4896023273468017,0.0,0.0,1
1680003244.783016,11974,BlankScreen1,2023-03-28 17:04:04.783016,-1.0,-1.0,855.0,560.0,-1.0,2.9923858642578125,99791.365,-1.0,580.322509765625,-1.0,-1.0,0.4267459511756897,0.4896137118339538,4.0,0.0,1
1680003244.7912936,11975,BlankScreen1,2023-03-28 17:04:04.791294,850.0,538.0,852.0,553.0,-1.0,-1.0,99799.642,585.9430541992188,580.3667602539064,0.5864725708961486,0.4901115298271179,0.4267087578773498,0.4895987808704376,0.0,0.0,1
1680003244.7996268,11976,BlankScreen1,2023-03-28 17:04:04.799627,850.0,529.0,851.0,553.0,-1.0,-1.0,99807.977,586.0631103515625,580.5084838867188,0.5866204500198364,0.4900502264499664,0.4268181025981903,0.4895439445972442,0.0,0.0,1
1680003244.8079753,11977,BlankScreen1,2023-03-28 17:04:04.807975,850.0,529.0,848.0,559.0,2.903915405273437,2.9929656982421875,99816.32400000002,586.15478515625,580.6627197265625,0.5866164565086364,0.4901168048381805,0.4267622828483581,0.4895763397216796,0.0,0.0,1
1680003244.816315,11978,BlankScreen1,2023-03-28 17:04:04.816315,860.0,562.0,853.0,572.0,-1.0,-1.0,99824.666,586.1495971679688,580.7083129882812,0.5864935517311096,0.4901014864444732,0.4267243146896362,0.4895832538604736,0.0,0.0,1
1680003244.8246312,11979,BlankScreen1,2023-03-28 17:04:04.824631,868.0,551.0,857.0,569.0,-1.0,-1.0,99832.98100000004,586.1912841796875,580.8377075195312,0.5866599082946777,0.4901068210601806,0.4267880618572235,0.4895213842391967,0.0,0.0,1
1680003244.832967,11980,BlankScreen1,2023-03-28 17:04:04.832967,873.0,535.0,879.0,571.0,2.828369140625,3.0113983154296875,99841.31699999998,586.2188110351562,580.9742431640625,0.5862482786178588,0.4899598658084869,0.4264967143535614,0.4895524978637695,0.0,0.0,1
1680003244.8412936,11981,BlankScreen1,2023-03-28 17:04:04.841294,904.0,522.0,923.0,568.0,-1.0,-1.0,99849.64400000004,586.1144409179688,580.9988403320312,0.5859801769256591,0.4900720715522766,0.4262430667877197,0.4896040856838226,0.0,0.0,1
1680003244.8496313,11982,BlankScreen1,2023-03-28 17:04:04.849631,949.0,529.0,1002.0,559.0,-1.0,-1.0,99857.98100000004,586.0797119140625,581.107666015625,0.5860446691513062,0.4900548160076141,0.4262473583221435,0.4895492494106292,0.0,0.0,1
1680003244.8581922,11983,BlankScreen1,2023-03-28 17:04:04.858192,-1.0,-1.0,989.0,554.0,-1.0,2.96051025390625,99866.542,-1.0,581.2168579101562,-1.0,-1.0,0.4261577725410461,0.4895694553852081,4.0,0.0,1
1680003244.8664398,11984,BlankScreen1,2023-03-28 17:04:04.866440,969.0,516.0,978.0,541.0,-1.0,-1.0,99874.789,585.9864501953125,581.1986083984375,0.585871398448944,0.4900361597537994,0.4261034727096557,0.4896038174629211,0.0,0.0,1
1680003244.874643,11985,BlankScreen1,2023-03-28 17:04:04.874643,942.0,535.0,975.0,543.0,-1.0,-1.0,99882.993,585.9545288085938,581.2605590820312,0.5860549807548522,0.4900125563144683,0.42625093460083,0.4895430505275726,0.0,0.0,1
1680003244.882964,11986,BlankScreen1,2023-03-28 17:04:04.882964,966.0,539.0,978.0,546.0,2.9026641845703125,2.97015380859375,99891.314,585.8705444335938,581.314453125,0.5860448479652404,0.490067720413208,0.4262033402919769,0.4895732998847961,0.0,0.0,1
1680003244.891348,11987,BlankScreen1,2023-03-28 17:04:04.891348,980.0,545.0,980.0,555.0,-1.0,-1.0,99899.697,585.6984252929688,581.2509155273438,0.5859346985816954,0.4900312423706054,0.4261458218097686,0.4895974993705749,0.0,0.0,1
1680003244.8996382,11988,BlankScreen1,2023-03-28 17:04:04.899638,988.0,526.0,979.0,548.0,-1.0,-1.0,99907.988,585.6063232421875,581.2752075195312,0.5861696600914001,0.4900735020637512,0.4262984097003936,0.4895594418048858,0.0,0.0,1
1680003244.9079666,11989,BlankScreen1,2023-03-28 17:04:04.907967,988.0,526.0,977.0,547.0,2.778549194335937,2.905364990234375,99916.315,585.5636596679688,581.2847290039064,0.5861236453056335,0.4900926053524017,0.4262457489967346,0.4896019101142883,0.0,0.0,1
1680003244.9162877,11990,BlankScreen1,2023-03-28 17:04:04.916288,973.0,520.0,978.0,545.0,-1.0,-1.0,99924.636,585.3975830078125,581.1680297851562,0.5860604643821716,0.490068107843399,0.4262188673019409,0.489623337984085,0.0,0.0,1
1680003244.9246228,11991,BlankScreen1,2023-03-28 17:04:04.924623,989.0,542.0,973.0,549.0,-1.0,-1.0,99932.973,585.2721557617188,581.1311645507812,0.5862435102462769,0.4900901019573211,0.4263768792152404,0.4896059036254882,0.0,0.0,1
1680003244.932956,11992,BlankScreen1,2023-03-28 17:04:04.932956,989.0,542.0,968.0,556.0,2.9705963134765625,2.9400787353515625,99941.305,585.1852416992188,581.0899658203125,0.5862352848052979,0.4901316165924072,0.42634117603302,0.4896302223205566,0.0,0.0,1
1680003244.941286,11993,BlankScreen1,2023-03-28 17:04:04.941286,982.0,544.0,968.0,556.0,-1.0,-1.0,99949.635,584.969970703125,580.9360961914064,0.5861753821372985,0.4901144504547119,0.4263110756874084,0.4896486699581146,0.0,0.0,1
1680003244.949641,11994,BlankScreen1,2023-03-28 17:04:04.949641,973.0,539.0,980.0,558.0,-1.0,-1.0,99957.99099999998,584.8106689453125,580.87939453125,0.5863211154937744,0.4900529682636261,0.4264718294143676,0.4896182715892791,0.0,0.0,1
1680003244.9580362,11995,BlankScreen1,2023-03-28 17:04:04.958036,-1.0,-1.0,978.0,562.0,-1.0,3.0167694091796875,99966.38400000002,-1.0,580.8396606445312,-1.0,-1.0,0.4264376759529113,0.4896424114704132,4.0,0.0,1
1680003244.966387,11996,BlankScreen1,2023-03-28 17:04:04.966387,980.0,533.0,975.0,561.0,-1.0,-1.0,99974.73700000002,584.51123046875,580.6966552734375,0.5862807035446167,0.4901472330093383,0.4264037013053894,0.4896519184112548,0.0,0.0,1
1680003244.974651,11997,BlankScreen1,2023-03-28 17:04:04.974651,990.0,531.0,986.0,564.0,-1.0,-1.0,99982.99800000002,584.3843383789064,580.6555786132812,0.586507737636566,0.4901763796806335,0.4265612959861755,0.489562451839447,0.0,0.0,1
1680003244.9830587,11998,BlankScreen1,2023-03-28 17:04:04.983059,990.0,531.0,995.0,549.0,2.79754638671875,2.922592163085937,99991.408,584.3248291015625,580.6310424804688,0.5864410400390625,0.4901095032691955,0.4265465140342712,0.4896446168422699,0.0,0.0,1
1680003244.99133,11999,BlankScreen1,2023-03-28 17:04:04.991330,988.0,532.0,982.0,521.0,-1.0,-1.0,99999.68099999998,584.1451416015625,580.5016479492188,0.5864055156707763,0.4901755452156066,0.4265005588531494,0.4896498322486877,0.0,0.0,1
1680003244.9996145,12000,BlankScreen1,2023-03-28 17:04:04.999614,979.0,533.0,994.0,524.0,-1.0,-1.0,100007.963,584.0269165039064,580.4833984375,0.586582362651825,0.4901851713657379,0.4266550540924072,0.4896487295627594,0.0,0.0,1
1680003245.0079536,12001,BlankScreen1,2023-03-28 17:04:05.007954,-1.0,-1.0,980.0,545.0,-1.0,3.024444580078125,100016.303,-1.0,580.4889526367188,-1.0,-1.0,0.4266289472579956,0.4896579384803772,4.0,0.0,1
1680003245.0165985,12002,BlankScreen1,2023-03-28 17:04:05.016598,978.0,530.0,981.0,547.0,-1.0,-1.0,100024.946,583.8026733398438,580.3921508789064,0.5865247249603271,0.4902340769767761,0.4266023337841033,0.4896914064884185,0.0,0.0,1
1680003245.0246322,12003,BlankScreen1,2023-03-28 17:04:05.024632,968.0,535.0,981.0,534.0,-1.0,-1.0,100032.98200000002,583.71875,580.3975219726562,0.5866280198097229,0.4901667237281799,0.4267444312572479,0.4896842837333679,0.0,0.0,1
1680003245.0329723,12004,BlankScreen1,2023-03-28 17:04:05.032972,955.0,530.0,979.0,541.0,2.768173217773437,2.912384033203125,100041.32300000003,583.6986083984375,580.424072265625,0.5865725874900817,0.4902079105377197,0.4267038106918335,0.4896347820758819,0.0,0.0,1
1680003245.041324,12005,BlankScreen1,2023-03-28 17:04:05.041324,954.0,521.0,984.0,531.0,-1.0,-1.0,100049.673,583.5963134765625,580.34326171875,0.5866292715072631,0.4903219640254974,0.4267241954803466,0.4897233545780181,0.0,0.0,1
1680003245.049657,12006,BlankScreen1,2023-03-28 17:04:05.049657,980.0,507.0,1003.0,540.0,-1.0,-1.0,100058.00699999998,583.5955200195312,580.3526611328125,0.5867729187011718,0.4903080463409423,0.4268096685409545,0.489665687084198,0.0,0.0,1
1680003245.0580287,12007,BlankScreen1,2023-03-28 17:04:05.058029,-1.0,-1.0,1004.0,539.0,-1.0,2.9660186767578125,100066.37699999998,-1.0,580.3829956054688,-1.0,-1.0,0.426776498556137,0.4897428452968597,4.0,0.0,1
1680003245.0662923,12008,BlankScreen1,2023-03-28 17:04:05.066292,975.0,513.0,1005.0,558.0,-1.0,-1.0,100074.637,583.5963745117188,580.308837890625,0.5866690874099731,0.490357369184494,0.4267447292804718,0.4897950291633606,0.0,0.0,1
1680003245.0747936,12009,BlankScreen1,2023-03-28 17:04:05.074794,986.0,538.0,994.0,555.0,-1.0,-1.0,100083.14400000004,583.6585693359375,580.3355712890625,0.5868111848831176,0.4903358221054077,0.4268712699413299,0.4897584319114685,0.0,0.0,1
1680003245.0829484,12010,BlankScreen1,2023-03-28 17:04:05.082948,990.0,547.0,1002.0,566.0,2.9032745361328125,2.947372436523437,100091.29700000002,583.7376098632812,580.3862915039064,0.5866343975067138,0.4903742671012878,0.4266905486583709,0.4897445440292358,0.0,0.0,1
1680003245.091282,12011,BlankScreen1,2023-03-28 17:04:05.091282,1015.0,523.0,1027.0,558.0,-1.0,-1.0,100099.63,583.726318359375,580.3399047851562,0.586307406425476,0.4903610944747924,0.4264243245124816,0.4898052215576171,0.0,0.0,1
1680003245.0996158,12012,BlankScreen1,2023-03-28 17:04:05.099616,1055.0,533.0,1074.0,556.0,-1.0,-1.0,100107.966,583.7916870117188,580.4011840820312,0.586177110671997,0.4902551174163818,0.4264198839664459,0.4897902607917785,0.0,0.0,1
1680003245.1079435,12013,BlankScreen1,2023-03-28 17:04:05.107944,-1.0,-1.0,1121.0,536.0,-1.0,2.845565795898437,100116.293,-1.0,580.4955444335938,-1.0,-1.0,0.4262318015098571,0.4897638857364654,4.0,0.0,1
1680003245.1162767,12014,BlankScreen1,2023-03-28 17:04:05.116277,1059.0,533.0,1134.0,523.0,-1.0,-1.0,100124.62699999998,583.8633422851562,580.4915771484375,0.5860372185707092,0.4903022348880767,0.4262184500694274,0.4897574782371521,0.0,0.0,1
1680003245.1246011,12015,BlankScreen1,2023-03-28 17:04:05.124601,1069.0,524.0,1129.0,525.0,-1.0,-1.0,100132.95,583.924072265625,580.58837890625,0.5862459540367126,0.490316092967987,0.4263631403446197,0.4897298216819763,0.0,0.0,1
1680003245.1329825,12016,BlankScreen1,2023-03-28 17:04:05.132982,1097.0,523.0,1117.0,532.0,2.8049774169921875,2.976776123046875,100141.331,583.9938354492188,580.7203369140625,0.5861774682998657,0.4902800619602203,0.4262568354606628,0.4897121787071228,0.0,0.0,1
1680003245.1412723,12017,BlankScreen1,2023-03-28 17:04:05.141273,1104.0,533.0,1113.0,544.0,-1.0,-1.0,100149.62300000002,583.9559936523438,580.74072265625,0.586083173751831,0.4902405142784118,0.4262101650238037,0.4896997511386871,0.0,0.0,1
1680003245.1496103,12018,BlankScreen1,2023-03-28 17:04:05.149610,1103.0,526.0,1111.0,549.0,-1.0,-1.0,100157.96000000002,583.98486328125,580.8409423828125,0.5862682461738586,0.4902462363243103,0.4263512790203094,0.4896711409091949,0.0,0.0,1
1680003245.1579378,12019,BlankScreen1,2023-03-28 17:04:05.157938,1103.0,526.0,1104.0,554.0,2.98126220703125,2.995208740234375,100166.288,583.9791259765625,580.91552734375,0.5861773490905761,0.4902333915233612,0.4262394309043884,0.4896894693374633,0.0,0.0,1
1680003245.166297,12020,BlankScreen1,2023-03-28 17:04:05.166297,1099.0,520.0,1107.0,554.0,-1.0,-1.0,100174.64500000002,583.8701171875,580.8392944335938,0.5860679745674133,0.4902190566062927,0.4261874854564666,0.4897114336490631,0.0,0.0,1
1680003245.1753428,12021,BlankScreen1,2023-03-28 17:04:05.175343,1106.0,523.0,1100.0,558.0,-1.0,-1.0,100183.691,583.78125,580.8137817382812,0.5862564444541931,0.4902544617652893,0.4263216853141784,0.4896910786628723,0.0,0.0,1
1680003245.1829417,12022,BlankScreen1,2023-03-28 17:04:05.182942,1092.0,515.0,1105.0,553.0,2.817977905273437,2.975677490234375,100191.29200000002,583.7059936523438,580.7652587890625,0.5861643552780151,0.4902580678462982,0.4262091815471649,0.4897353649139404,0.0,0.0,1
1680003245.191322,12023,BlankScreen1,2023-03-28 17:04:05.191322,1096.0,511.0,1105.0,562.0,-1.0,-1.0,100199.67100000005,583.487060546875,580.5855102539064,0.5860583186149597,0.4902781248092651,0.4261435270309448,0.4897313714027404,0.0,0.0,1
1680003245.1996205,12024,BlankScreen1,2023-03-28 17:04:05.199620,1104.0,511.0,1099.0,560.0,-1.0,-1.0,100207.97100000002,583.3038330078125,580.4776611328125,0.5862365365028381,0.4903232157230377,0.4262824654579162,0.4897688627243042,0.0,0.0,1
1680003245.207999,12025,BlankScreen1,2023-03-28 17:04:05.207999,1108.0,511.0,1109.0,552.0,2.681640625,2.881378173828125,100216.349,583.130615234375,580.3727416992188,0.5861574411392211,0.4903531074523925,0.4261776506900787,0.489752322435379,0.0,0.0,1
1680003245.2163002,12026,BlankScreen1,2023-03-28 17:04:05.216300,1117.0,517.0,1118.0,523.0,-1.0,-1.0,100224.64900000003,582.8336791992188,580.1477661132812,0.5860564112663269,0.4903530776500701,0.4261282086372375,0.489849179983139,0.0,0.0,1
1680003245.2246182,12027,BlankScreen1,2023-03-28 17:04:05.224618,1113.0,514.0,1126.0,534.0,-1.0,-1.0,100232.96899999998,582.6119384765625,580.0011596679688,0.5862243175506591,0.4904088973999023,0.4262798130512237,0.4898523092269897,0.0,0.0,1
1680003245.233065,12028,BlankScreen1,2023-03-28 17:04:05.233065,-1.0,-1.0,1105.0,546.0,-1.0,3.021102905273437,100241.413,-1.0,579.8687133789064,-1.0,-1.0,0.4261709153652191,0.4898657500743866,4.0,0.0,1
1680003245.243356,12029,BlankScreen1,2023-03-28 17:04:05.243356,1120.0,499.0,1108.0,556.0,-1.0,-1.0,100251.707,582.2072143554688,579.6378173828125,0.5860638618469238,0.4903848469257354,0.4261418282985687,0.4899101555347442,0.0,0.0,1
1680003245.2496972,12030,BlankScreen1,2023-03-28 17:04:05.249697,1099.0,539.0,1084.0,565.0,-1.0,-1.0,100258.04700000002,582.0046997070312,579.5213012695312,0.5862450003623962,0.4904243052005767,0.4262865185737609,0.4898396432399749,0.0,0.0,1
