TimeStamp,UnixTime,QuestionKey,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant
2023-03-28 17:03:21.244,1680003201.244,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,862.27106,863.0769,849.7802,640.65936,900.54944,-0.060546875,0.15869140625,0.994140625,-0.829925537109375,2.75146484375,4.134674072265625,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.245,1680003201.245,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,849.7802,863.0769,850.989,610.0366,881.6117,-0.060546875,0.15869140625,0.994140625,-0.829925537109375,2.75146484375,4.134674072265625,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.272,1680003201.2719998,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,846.9597,861.4652,855.0183,582.6374,856.63007,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.273,1680003201.273,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,854.61536,859.45056,854.21246,571.3553,842.9304,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.274,1680003201.274,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,868.315,859.45056,848.5714,555.2381,824.3956,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.276,1680003201.276,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,869.92676,857.8388,843.73627,599.9634,873.1502,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.277,1680003201.277,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,861.8681,860.2564,845.34796,583.44324,866.7033,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.278,1680003201.278,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,861.4652,862.27106,852.6007,596.337,880.80585,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.279,1680003201.279,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,853.00366,856.2271,857.4359,625.34796,903.36993,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.281,1680003201.281,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,858.24176,857.8388,858.24176,552.01465,820.3663,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.282,1680003201.282,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,870.32965,859.45056,861.4652,558.86444,824.7985,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.283,1680003201.283,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,854.21246,857.8388,865.09155,589.0842,868.71796,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.285,1680003201.2849998,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.8914128,0.40018207,0.51101327,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,838.0952,856.63007,860.2564,558.0586,834.0659,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.293,1680003201.293,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.89111,0.41278666,0.5325768,1.2178344,0.43337116,-0.32997403,-0.21039978,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,838.0952,856.63007,860.2564,558.0586,834.0659,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.295,1680003201.2949998,,0.98390365,0.8197672,1.1602862,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.89111,0.41278666,0.5325768,1.2178344,0.42852873,-0.3126275,-0.20894176,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,838.0952,856.63007,860.2564,558.0586,834.0659,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.296,1680003201.296,,1.007952,0.87264276,1.1652032,1.8552603,0.48100764,0.15776221,0.5570879,0.37628347,0.89111,0.41278666,0.5325768,1.2178344,0.42852873,-0.3126275,-0.20894176,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,838.0952,856.63007,860.2564,558.0586,834.0659,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.297,1680003201.297,,1.007952,0.87264276,1.1652032,1.8552603,0.4976053,0.18947768,0.55905414,0.37628347,0.89111,0.41278666,0.5325768,1.2178344,0.42852873,-0.3126275,-0.20894176,1.2943034,-0.24660547,-1.007611,-0.86509365,1.2915044,838.0952,856.63007,860.2564,558.0586,834.0659,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.298,1680003201.298,,1.007952,0.87264276,1.1652032,1.8552603,0.4976053,0.18947768,0.55905414,0.37628347,0.89111,0.41278666,0.5325768,1.2178344,0.42852873,-0.3126275,-0.20894176,1.2943034,-0.24729541,-0.98768336,-0.8693887,1.2915044,838.0952,856.63007,860.2564,558.0586,834.0659,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,2.0,92.98,,1
2023-03-28 17:03:21.286,1680003201.286,,1.007952,0.87264276,1.1652032,1.8552603,0.4976053,0.18947768,0.55905414,0.37628347,0.89111,0.41278666,0.5325768,1.2178344,0.42852873,-0.3126275,-0.20894176,1.2943034,-0.24729541,-0.98768336,-0.8693887,1.2915044,843.3333,855.42126,856.63007,557.6557,816.7399,-0.05975341796875,0.15728759765625,0.99688720703125,-0.725250244140625,2.684173583984375,4.149627685546875,1.0,1.0,1.0,1.0,4.0,92.98,,1
